tweet_id,airline_sentiment,text,airline
569527176350969856,negative,"@SouthwestAir Thanks for the terrible service! Stranded in MDW for 2 days, &amp; now can't find confirmation for rebooked flight from MKE.",Southwest
569522923029041153,positive,@SouthwestAir @AARP #tfw1 Appreciate the tweet back - It was unexpected.,Southwest
569522307657388032,neutral,@SouthwestAir need to Cancelled Flight a few more can you please check DM,Southwest
569520929128251392,positive,"@SouthwestAir Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!",Southwest
569517721764786176,neutral,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!,Southwest
569515731022454784,negative,@SouthwestAir #tfw1 @JimCramer @AARP TY-Spent total of 3 hrs and 20 mins holding. Cell battery died. Finally made arrangements w kind Rep,Southwest
569514047554453504,positive,@SouthwestAir @AmericanAir y'all are better then @united,Southwest
569510774957170690,negative,"@SouthwestAir no after 75 mins of hold, I finally hung up! Ridiculous wait times. Can you assist in Cancelled Flighting reservation?",Southwest
569508707178057728,positive,@SouthwestAir Make the world a better place: Visit an elderly relative.,Southwest
569508595181731841,neutral,@SouthwestAir What is the best credit card to use/open to get miles with y'all?,Southwest
569504763957653504,negative,@SouthwestAir while you clearly didn't care about our troubles yday thought I'd share bags took &gt;90min and came back absolutely drenched..,Southwest
569502963317649408,neutral,@SouthwestAir can you help,Southwest
569502753694691328,negative,@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,Southwest
569502188562546688,negative,"@SouthwestAir #CustomerServiceFail - - almost missed flight - long slow BWI ticket line: ""Rather make a complaint or your flight?""",Southwest
569499788934291456,negative,@SouthwestAir I start a new job tomorrow &amp; you Cancelled Flight my flight (1629 BWI-LAX) and you really can't get me on another flight today ?!,Southwest
569496793668591617,negative,@SouthwestAir no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,Southwest
569495653526724608,neutral,@SouthwestAir CEO using #Vegas band to help ‘connect’ to people. http://t.co/89gKYuf1Qh  #aviation #business #marketing #consumermarketing,Southwest
569493077368422400,negative,@SouthwestAir you cx'ed almost the entire east coast flights All other planes are taking off any traveling fine I need to get to Nev ASAP,Southwest
569491061543796737,positive,@SouthwestAir FINALLY!  A Passbook option for the SWA App. Thank you!!!!!,Southwest
569489752732274688,neutral,@SouthwestAir my sister&amp;brother in law need to get to Florida desperately flying w/ @USAirways is there anything you can do?,Southwest
569487788753555456,positive,"@SouthwestAir Great flight yesterday from MSY to AUS!! Thank you for such great safety,service and beautiful skies!! http://t.co/X1EqYAHfvZ",Southwest
569487121897033728,neutral,"@SouthwestAir I was under the impression when there is an 8 hour delay in your flight because of equipment failure, compensation is offered?",Southwest
569485882941509632,neutral,@SouthwestAir Can you give me info on Flt 681 out of BDL? I see it's Cancelled Flightled.,Southwest
569483821080453121,negative,@SouthwestAir stuck in NYC flights Cancelled Flightled 2 days in a row Long wait times on phones. Running out of $ but SWA no help,Southwest
569483642931691520,negative,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,Southwest
569482685061554176,positive,@SouthwestAir great example of customer service this morning at MSY headed to ATL. Alison and Bobbi were fantastic! Gate B8. Thank you.,Southwest
569482497496473600,negative,@SouthwestAir I'm running out of money to keep paying for hotel rooms &amp; food in NYC. You don't help people with $ spent,Southwest
569408185125052416,negative,@SouthwestAir want to pick up a customer from @SpiritAirlines sign me up 🙌😏,Southwest
569397984519016448,negative,@SouthwestAir  Cancelled Flighted Sunday 9:50AM flight to Dallas..next flight out is Tuesday afternoon. Stranded. #BS #GetMeOuttaHere #SouthwestSucks,Southwest
569393239700013056,neutral,@SouthwestAir what does a woman got to do to get a chance of a lifetime? 😖 #DestinationDragons #imaginedragons #slaycancerwithdragons,Southwest
569384007550394369,negative,"@SouthwestAir I use to #LUV swa but after an hour and counting on hold, for a flight they Cancelled Flighted on me? #noluv",Southwest
569374522157207552,negative,"@SouthwestAir ""...you in the 10 hrs we were hanging out there? Oh, no I understand things get crazy n sometimes 10 hours isn't long enough.""",Southwest
569374298168791040,positive,@SouthwestAir Thx to customer service rep ALEX for his patient help in reFlight Booking Problems a Cancelled Flighted flight and getting us where we have to be tmrw!,Southwest
569373258010660864,negative,@SouthwestAir want to explain why I was on hold for 2+ hrs tonight trying to reach customer service only to learn they're only there Mon-Fr?,Southwest
569372947720179714,negative,@SouthwestAir Cancelled Flightled flights and asshole phone support. #worstairline,Southwest
569372333267394560,negative,@SouthwestAir flight Cancelled Flightled out of BWI to PBI. Can't get out until Monday. What are the chances the seats open up for a flight on 2/22?,Southwest
569366218429337600,neutral,@SouthwestAir flying flight 3130 tomorrow at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!,Southwest
569365709500710912,negative,@SouthwestAir we are having a real issue trying to get thru to you.  On hold for 2 hours &amp; got disconnected!  Please help!,Southwest
569364328857640961,negative,@SouthwestAir now on hold for 2.5 hours waiting to speak to someone about my Cancelled Flightled flight from Philly to ORL,Southwest
569362928710914049,neutral,"@SouthwestAir better travel photos:
My Kindle e-book Easy Tips guide http://t.co/7dM2J8H97M:
http://t.co/xeDeckGMW5 http://t.co/frGhglMkqF",Southwest
569361107745263617,negative,@SouthwestAir what happend? Why did flight #668 get Cancelled Flighted for 2/22..I was on hold for over an hour and no help,Southwest
569359647699812353,positive,@SouthwestAir Thank you for your help Adam and to the awesome gate agents at B12 in LAS for getting us home!,Southwest
569358701317869571,negative,@SouthwestAir yall have me sleeping in the airport until 4pm tomorrow! thanks,Southwest
569358646892748801,negative,@southwestair I've been on hold for 2 hours to reschedule my Cancelled Flightled flight for the morning. What gives? I need help NOW,Southwest
569358476402499584,negative,@SouthwestAir #fail  southwest changes my flight to a different time and city and blames it on me. They won't correct it. #furious,Southwest
569358195862462464,negative,@SouthwestAir been holding for 1 hour and 10 minutes. To rebook Cancelled Flightlation.You guys need more help!,Southwest
569357168765501440,negative,"@SouthwestAir Flight Cancelled Flighted, two hours on hold. Then it just hangs up! A little help here? -thx",Southwest
569357127040540673,negative,@SouthwestAir I was on hold for over 2 hours and my call got disconnected. Thanks a lot.,Southwest
569355826248474624,negative,@SouthwestAir Your hold music needs 2 be fixed:certain tracks have loud phone button mashing tones in them.Estimated wait time would help 2.,Southwest
569355332113309696,negative,"@SouthwestAir Was on hold for 2 hours before you disconnected me after my flight was Cancelled Flightled. Swell company, you.",Southwest
569355179717369857,negative,@SouthwestAir weather delays aren't your fault today but getting to hotel with two soaked suitcases and no dry clothes stinks frustrated,Southwest
569351618522705920,positive,@SouthwestAir thanks for getting me home from Denver tonight despite the snow!,Southwest
569350730034728960,negative,@SouthwestAir u texted that my flight from Denver to SD tmrw is Cancelled Flightled? Been on hold for an hour trying to get help. Any other flights?,Southwest
569347125575725057,negative,@SouthwestAir been waiting for 70 minutes on hold because yall Cancelled Flightled my return flight. Answer the phone!!!,Southwest
569347122992185344,positive,@SouthwestAir DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!🌟🌟,Southwest
569346451526041600,positive,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,Southwest
569345829653254145,negative,"@SouthwestAir How to find out if my parents luggage really went to FLL on a Cancelled Flighted SW flight?  Called 1800IFlySWA, long long waits...",Southwest
569344036256903168,negative,@SouthwestAir been on hold for an hour. I need to rebook my flight that was Cancelled Flighted! #help,Southwest
569342909205647360,negative,"@SouthwestAir flight Cancelled Flightled, stuck for 3 days. Paid for ""A"" boarding. Refused to honor it with rescheduled flight",Southwest
569342650068934657,negative,"@SouthwestAir  Flight today from PHL to DAL Cancelled Flightled. 96 min on hold, rebooked for tomorrow. Now that flight is Cancelled Flightled.  On hold again.",Southwest
569342608813793280,negative,@SouthwestAir been on hold over an hr to rebook a Cancelled Flighted flight. Do you have anyone working???,Southwest
569341791482220545,positive,"@SouthwestAir Thanks for helping out! Class act, all the way... see you in the air!",Southwest
569340341956038657,negative,"@SouthwestAir flight to BOS Cancelled Flightled, no flights till TUESDAY, spent $1000 to get a flight through another airline + $170 for hotel. Refund",Southwest
569338800452669440,negative,"@SouthwestAir Flight was Cancelled Flighted, I've been on hold for 50 minutes with no human interaction. I wanna get away.",Southwest
569336975750094848,negative,@SouthwestAir On hold for 45 minutes trying to rebook a Cancelled Flightled flight with a companion ticket. Help?,Southwest
